"url","gsc_reason","last_crawled","url_type","current_local_source_expected_route","current_live_production_status","redirect_chain","redirect_hops","final_destination","final_status","robots_allowed","meta_robots","x_robots_tag","declared_canonical","expected_canonical","in_live_sitemap","in_local_sitemap","internal_links_pointing_to_url","live_content_type","live_title","live_h1","local_canonical","local_meta_robots","local_title","local_h1","should_index","required_action","confidence","fetch_error"
"https://sashabd.com/control-systems/pa-system/ip-network-wall-speaker-poe-lan/","Page with redirect","2026-07-25","LEGACY URL","out/control-systems/pa-system/ip-network-wall-speaker-poe-lan/index.html","301","https://sashabd.com/control-systems/pa-system/ip-network-wall-speaker-poe-lan/ [301] -> https://sashabd.com/pa-system/ip-network-wall-speaker-poe-lan/ | https://sashabd.com/pa-system/ip-network-wall-speaker-poe-lan/ [200]","1","https://sashabd.com/pa-system/ip-network-wall-speaker-poe-lan/","200","true","index, follow","","https://sashabd.com/pa-system/ip-network-wall-speaker-poe-lan/","https://sashabd.com/pa-system/ip-network-wall-speaker-poe-lan/","false","false","0","text/html","IP Network Wall Speaker – PoE / LAN","IP Network Wall Speaker – PoE / LAN","https://sashabd.com/pa-system/ip-network-wall-speaker-poe-lan/","noindex, follow","Sasha Corporation","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/control-systems/pa-system/50w-outdoor-horn-speaker-siren-announcement/","Page with redirect","2026-07-25","LEGACY URL","out/control-systems/pa-system/50w-outdoor-horn-speaker-siren-announcement/index.html","301","https://sashabd.com/control-systems/pa-system/50w-outdoor-horn-speaker-siren-announcement/ [301] -> https://sashabd.com/pa-system/50w-outdoor-horn-speaker-siren-announcement/ | https://sashabd.com/pa-system/50w-outdoor-horn-speaker-siren-announcement/ [200]","1","https://sashabd.com/pa-system/50w-outdoor-horn-speaker-siren-announcement/","200","true","index, follow","","https://sashabd.com/pa-system/50w-outdoor-horn-speaker-siren-announcement/","https://sashabd.com/pa-system/50w-outdoor-horn-speaker-siren-announcement/","false","false","0","text/html","50W Outdoor Horn Speaker – Siren &amp; Announcement","50W Outdoor Horn Speaker – Siren &amp; Announcement","https://sashabd.com/pa-system/50w-outdoor-horn-speaker-siren-announcement/","noindex, follow","Sasha Corporation","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://www.sashabd.com/","Page with redirect","2026-07-24","LEGACY URL","out/index.html","301","https://www.sashabd.com/ [301] -> https://sashabd.com/ | https://sashabd.com/ [200]","1","https://sashabd.com/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/","https://sashabd.com/","false","false","0","text/html","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","https://sashabd.com/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Sasha Corporation","Sasha Corporation - Smart technology solutions in Bangladesh","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/control-systems/pa-system","Page with redirect","2026-07-23","LEGACY URL","out/control-systems/pa-system/index.html","301","https://sashabd.com/control-systems/pa-system [301] -> https://sashabd.com/control-systems/pa-system/ | https://sashabd.com/control-systems/pa-system/ [301] -> https://sashabd.com/pa-system/ | https://sashabd.com/pa-system/ [200]","2","https://sashabd.com/pa-system/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/pa-system/","https://sashabd.com/pa-system/","false","false","0","text/html","PA System Price in Bangladesh 2026","PA System Price in Bangladesh 2026","https://sashabd.com/pa-system/","noindex, follow","Sasha Corporation","","INTENTIONAL REDIRECT","DEPLOY CURRENT SOURCE; DIRECT LEGACY REDIRECT ALREADY PRECEDES SLASH NORMALIZATION","HIGH",""
"https://sashabd.com/led-display/accessories/receiving-card","Page with redirect","2026-07-23","LEGACY URL","out/led-display/accessories/receiving-card/index.html","301","https://sashabd.com/led-display/accessories/receiving-card [301] -> https://sashabd.com/led-display/accessories/receiving-card/ | https://sashabd.com/led-display/accessories/receiving-card/ [200]","1","https://sashabd.com/led-display/accessories/receiving-card/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/led-display/accessories/receiving-card/","https://sashabd.com/led-display/accessories/receiving-card/","false","false","0","text/html","LED Display Receiving Card | Sasha Corporation","LED Display Receiving Card","https://sashabd.com/led-display/accessories/receiving-card/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","LED Display Receiving Card | Sasha Corporation","LED Display Receiving Card","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/led-display/digital-led-display","Page with redirect","2026-07-22","LEGACY URL","out/led-display/digital-led-display/index.html","301","https://sashabd.com/led-display/digital-led-display [301] -> https://sashabd.com/led-display/digital-led-display/ | https://sashabd.com/led-display/digital-led-display/ [301] -> https://sashabd.com/led-display/ | https://sashabd.com/led-display/ [200]","2","https://sashabd.com/led-display/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/led-display/","","false","false","0","text/html","LED Display Price in Bangladesh 2026","LED Display Price in Bangladesh 2026","","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","LED Display | Bangladesh","","INTENTIONAL REDIRECT","DEPLOY CURRENT SOURCE; DIRECT LEGACY REDIRECT ALREADY PRECEDES SLASH NORMALIZATION","HIGH",""
"https://sashabd.com/blog/outdoor-led-structure-and-power-safety-guide","Page with redirect","2026-07-22","LEGACY URL","out/blog/outdoor-led-structure-and-power-safety-guide/index.html","301","https://sashabd.com/blog/outdoor-led-structure-and-power-safety-guide [301] -> https://sashabd.com/blog/outdoor-led-structure-and-power-safety-guide/ | https://sashabd.com/blog/outdoor-led-structure-and-power-safety-guide/ [200]","1","https://sashabd.com/blog/outdoor-led-structure-and-power-safety-guide/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/blog/outdoor-led-structure-and-power-safety-guide/","https://sashabd.com/blog/outdoor-led-structure-and-power-safety-guide/","false","false","0","text/html","Outdoor LED Structure and Power Safety Guide","Outdoor LED Structure and Power Safety Guide","https://sashabd.com/blog/outdoor-led-structure-and-power-safety-guide/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Outdoor LED Structure and Power Safety Guide","Outdoor LED Structure and Power Safety Guide","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/blog/future-of-led-display-technology","Page with redirect","2026-07-19","LEGACY URL","out/blog/future-of-led-display-technology/index.html","301","https://sashabd.com/blog/future-of-led-display-technology [301] -> https://sashabd.com/blog/future-of-led-display-technology/ | https://sashabd.com/blog/future-of-led-display-technology/ [200]","1","https://sashabd.com/blog/future-of-led-display-technology/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/blog/future-of-led-display-technology/","https://sashabd.com/blog/future-of-led-display-technology/","false","false","0","text/html","Future of LED Display Technology","Future of LED Display Technology","https://sashabd.com/blog/future-of-led-display-technology/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Future of LED Display Technology","Future of LED Display Technology","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/control-systems/interactive-flat-panel/iscreen-86in-4k-interactive-board-ops-ready/","Page with redirect","2026-07-16","LEGACY URL","out/control-systems/interactive-flat-panel/iscreen-86in-4k-interactive-board-ops-ready/index.html","301","https://sashabd.com/control-systems/interactive-flat-panel/iscreen-86in-4k-interactive-board-ops-ready/ [301] -> https://sashabd.com/interactive-flat-panel/iscreen-86in-4k-interactive-board-ops-ready/ | https://sashabd.com/interactive-flat-panel/iscreen-86in-4k-interactive-board-ops-ready/ [200]","1","https://sashabd.com/interactive-flat-panel/iscreen-86in-4k-interactive-board-ops-ready/","200","true","index, follow","","https://sashabd.com/interactive-flat-panel/iscreen-86in-4k-interactive-board-ops-ready/","https://sashabd.com/interactive-flat-panel/iscreen-86in-4k-interactive-board-ops-ready/","false","false","0","text/html","Ingscreen 86-inch Interactive Flat Panel – Android + OPS","Ingscreen 86-inch Interactive Flat Panel – Android + OPS","https://sashabd.com/interactive-flat-panel/iscreen-86in-4k-interactive-board-ops-ready/","noindex, follow","Sasha Corporation","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/control-systems/pa-system/conference-discussion-system-chairman-delegate-set/","Page with redirect","2026-07-15","LEGACY URL","out/control-systems/pa-system/conference-discussion-system-chairman-delegate-set/index.html","301","https://sashabd.com/control-systems/pa-system/conference-discussion-system-chairman-delegate-set/ [301] -> https://sashabd.com/pa-system/conference-discussion-system-chairman-delegate-set/ | https://sashabd.com/pa-system/conference-discussion-system-chairman-delegate-set/ [200]","1","https://sashabd.com/pa-system/conference-discussion-system-chairman-delegate-set/","200","true","index, follow","","https://sashabd.com/pa-system/conference-discussion-system-chairman-delegate-set/","https://sashabd.com/pa-system/conference-discussion-system-chairman-delegate-set/","false","false","0","text/html","Conference Discussion System – Chairman &amp; Delegate Set","Conference Discussion System – Chairman &amp; Delegate Set","https://sashabd.com/pa-system/conference-discussion-system-chairman-delegate-set/","noindex, follow","Sasha Corporation","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/control-systems/turnstile-gate-system/waist-high-turnstile-gate-single-double-lane/","Page with redirect","2026-07-14","LEGACY URL","out/control-systems/turnstile-gate-system/waist-high-turnstile-gate-single-double-lane/index.html","301","https://sashabd.com/control-systems/turnstile-gate-system/waist-high-turnstile-gate-single-double-lane/ [301] -> https://sashabd.com/turnstile-gate/waist-high-turnstile-gate-single-double-lane/ | https://sashabd.com/turnstile-gate/waist-high-turnstile-gate-single-double-lane/ [200]","1","https://sashabd.com/turnstile-gate/waist-high-turnstile-gate-single-double-lane/","200","true","index, follow","","https://sashabd.com/turnstile-gate/waist-high-turnstile-gate-single-double-lane/","https://sashabd.com/turnstile-gate/waist-high-turnstile-gate-single-double-lane/","false","false","0","text/html","Waist-High Turnstile Gate Single / Double Lane","Waist-High Turnstile Gate Single / Double Lane","https://sashabd.com/turnstile-gate/waist-high-turnstile-gate-single-double-lane/","noindex, follow","Sasha Corporation","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/control-systems/interactive-flat-panel/samsung-flip-65in-4k-interactive-panel/","Page with redirect","2026-07-13","LEGACY URL","out/control-systems/interactive-flat-panel/samsung-flip-65in-4k-interactive-panel/index.html","301","https://sashabd.com/control-systems/interactive-flat-panel/samsung-flip-65in-4k-interactive-panel/ [301] -> https://sashabd.com/interactive-flat-panel/samsung-flip-65in-4k-interactive-panel/ | https://sashabd.com/interactive-flat-panel/samsung-flip-65in-4k-interactive-panel/ [200]","1","https://sashabd.com/interactive-flat-panel/samsung-flip-65in-4k-interactive-panel/","200","true","index, follow","","https://sashabd.com/interactive-flat-panel/samsung-flip-65in-4k-interactive-panel/","https://sashabd.com/interactive-flat-panel/samsung-flip-65in-4k-interactive-panel/","false","false","0","text/html","Samsung 65-inch Interactive Flat Panel – Flip Pro Series","Samsung 65-inch Interactive Flat Panel – Flip Pro Series","https://sashabd.com/interactive-flat-panel/samsung-flip-65in-4k-interactive-panel/","noindex, follow","Sasha Corporation","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/blog/p5-led-billboard-project-nasirabad-chattogram-nusaifa-trading","Page with redirect","2026-07-10","LEGACY URL","out/blog/p5-led-billboard-project-nasirabad-chattogram-nusaifa-trading/index.html","301","https://sashabd.com/blog/p5-led-billboard-project-nasirabad-chattogram-nusaifa-trading [301] -> https://sashabd.com/blog/p5-led-billboard-project-nasirabad-chattogram-nusaifa-trading/ | https://sashabd.com/blog/p5-led-billboard-project-nasirabad-chattogram-nusaifa-trading/ [200]","1","https://sashabd.com/blog/p5-led-billboard-project-nasirabad-chattogram-nusaifa-trading/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/blog/p5-led-billboard-project-nasirabad-chattogram-nusaifa-trading/","https://sashabd.com/blog/p5-led-billboard-project-nasirabad-chattogram-nusaifa-trading/","false","false","0","text/html","P5 LED Billboard Project in Nasirabad, Chattogram (Nusaif...","P5 LED Billboard Project in Nasirabad, Chattogram (Nusaifa Trading)","https://sashabd.com/blog/p5-led-billboard-project-nasirabad-chattogram-nusaifa-trading/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","P5 LED Billboard Project in Nasirabad, Chattogram (Nusaif...","P5 LED Billboard Project in Nasirabad, Chattogram (Nusaifa Trading)","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/blog/how-long-does-an-led-display-last","Page with redirect","2026-07-08","LEGACY URL","out/blog/how-long-does-an-led-display-last/index.html","301","https://sashabd.com/blog/how-long-does-an-led-display-last [301] -> https://sashabd.com/blog/how-long-does-an-led-display-last/ | https://sashabd.com/blog/how-long-does-an-led-display-last/ [200]","1","https://sashabd.com/blog/how-long-does-an-led-display-last/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/blog/how-long-does-an-led-display-last/","https://sashabd.com/blog/how-long-does-an-led-display-last/","false","false","0","text/html","How Long Does an LED Display Last?","How Long Does an LED Display Last?","https://sashabd.com/blog/how-long-does-an-led-display-last/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","How Long Does an LED Display Last?","How Long Does an LED Display Last?","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/control-systems/interactive-flat-panel/iboard-65in-4k-interactive-smart-panel/","Page with redirect","2026-07-07","LEGACY URL","out/control-systems/interactive-flat-panel/iboard-65in-4k-interactive-smart-panel/index.html","301","https://sashabd.com/control-systems/interactive-flat-panel/iboard-65in-4k-interactive-smart-panel/ [301] -> https://sashabd.com/interactive-flat-panel/iboard-65in-4k-interactive-smart-panel/ | https://sashabd.com/interactive-flat-panel/iboard-65in-4k-interactive-smart-panel/ [200]","1","https://sashabd.com/interactive-flat-panel/iboard-65in-4k-interactive-smart-panel/","200","true","index, follow","","https://sashabd.com/interactive-flat-panel/iboard-65in-4k-interactive-smart-panel/","https://sashabd.com/interactive-flat-panel/iboard-65in-4k-interactive-smart-panel/","false","false","0","text/html","iBoard 65-inch Interactive Flat Panel – 4K UHD","iBoard 65-inch Interactive Flat Panel – 4K UHD","https://sashabd.com/interactive-flat-panel/iboard-65in-4k-interactive-smart-panel/","noindex, follow","Sasha Corporation","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/control-systems/interactive-flat-panel/samsung-86in-4k-interactive-classroom-board/","Page with redirect","2026-07-06","LEGACY URL","out/control-systems/interactive-flat-panel/samsung-86in-4k-interactive-classroom-board/index.html","301","https://sashabd.com/control-systems/interactive-flat-panel/samsung-86in-4k-interactive-classroom-board/ [301] -> https://sashabd.com/interactive-flat-panel/samsung-86in-4k-interactive-classroom-board/ | https://sashabd.com/interactive-flat-panel/samsung-86in-4k-interactive-classroom-board/ [200]","1","https://sashabd.com/interactive-flat-panel/samsung-86in-4k-interactive-classroom-board/","200","true","index, follow","","https://sashabd.com/interactive-flat-panel/samsung-86in-4k-interactive-classroom-board/","https://sashabd.com/interactive-flat-panel/samsung-86in-4k-interactive-classroom-board/","false","false","0","text/html","Samsung 86-inch Interactive Flat Panel – Flip Pro WMB","Samsung 86-inch Interactive Flat Panel – Flip Pro WMB","https://sashabd.com/interactive-flat-panel/samsung-86in-4k-interactive-classroom-board/","noindex, follow","Sasha Corporation","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/control-systems/interactive-flat-panel/newline-65in-4k-android-interactive-panel/","Page with redirect","2026-07-04","LEGACY URL","out/control-systems/interactive-flat-panel/newline-65in-4k-android-interactive-panel/index.html","301","https://sashabd.com/control-systems/interactive-flat-panel/newline-65in-4k-android-interactive-panel/ [301] -> https://sashabd.com/interactive-flat-panel/newline-65in-4k-android-interactive-panel/ | https://sashabd.com/interactive-flat-panel/newline-65in-4k-android-interactive-panel/ [200]","1","https://sashabd.com/interactive-flat-panel/newline-65in-4k-android-interactive-panel/","200","true","index, follow","","https://sashabd.com/interactive-flat-panel/newline-65in-4k-android-interactive-panel/","https://sashabd.com/interactive-flat-panel/newline-65in-4k-android-interactive-panel/","false","false","0","text/html","Newline 65-inch Interactive Flat Panel – 4K Android","Newline 65-inch Interactive Flat Panel – 4K Android","https://sashabd.com/interactive-flat-panel/newline-65in-4k-android-interactive-panel/","noindex, follow","Sasha Corporation","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/led-display/rental-display/p4-81-rental-led-display","Page with redirect","2026-07-03","LEGACY URL","out/led-display/rental-display/p4-81-rental-led-display/index.html","301","https://sashabd.com/led-display/rental-display/p4-81-rental-led-display [301] -> https://sashabd.com/led-display/rental-display/p4-81-rental-led-display/ | https://sashabd.com/led-display/rental-display/p4-81-rental-led-display/ [200]","1","https://sashabd.com/led-display/rental-display/p4-81-rental-led-display/","200","true","index, follow","","https://sashabd.com/led-display/rental-display/p4-81-rental-led-display/","https://sashabd.com/led-display/rental-display/p4-81-rental-led-display/","false","false","0","text/html","P4.81 Rental LED Screen","P4.81 Rental LED Display","https://sashabd.com/led-display/rental-display/p4-81-rental-led-display/","index, follow","P4.81 Rental LED Screen","P4.81 Rental LED Display","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/control-systems/interactive-flat-panel/newline-86in-4k-collaboration-panel/","Page with redirect","2026-06-29","LEGACY URL","out/control-systems/interactive-flat-panel/newline-86in-4k-collaboration-panel/index.html","301","https://sashabd.com/control-systems/interactive-flat-panel/newline-86in-4k-collaboration-panel/ [301] -> https://sashabd.com/interactive-flat-panel/newline-86in-4k-collaboration-panel/ | https://sashabd.com/interactive-flat-panel/newline-86in-4k-collaboration-panel/ [200]","1","https://sashabd.com/interactive-flat-panel/newline-86in-4k-collaboration-panel/","200","true","index, follow","","https://sashabd.com/interactive-flat-panel/newline-86in-4k-collaboration-panel/","https://sashabd.com/interactive-flat-panel/newline-86in-4k-collaboration-panel/","false","false","0","text/html","Newline 86-inch Interactive Flat Panel – 4K UHD","Newline 86-inch Interactive Flat Panel – 4K UHD","https://sashabd.com/interactive-flat-panel/newline-86in-4k-collaboration-panel/","noindex, follow","Sasha Corporation","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/control-systems/turnstile-gate-system/ai-face-recognition-turnstile-gate/","Page with redirect","2026-06-23","LEGACY URL","out/control-systems/turnstile-gate-system/ai-face-recognition-turnstile-gate/index.html","301","https://sashabd.com/control-systems/turnstile-gate-system/ai-face-recognition-turnstile-gate/ [301] -> https://sashabd.com/turnstile-gate/ai-face-recognition-turnstile-gate/ | https://sashabd.com/turnstile-gate/ai-face-recognition-turnstile-gate/ [200]","1","https://sashabd.com/turnstile-gate/ai-face-recognition-turnstile-gate/","200","true","index, follow","","https://sashabd.com/turnstile-gate/ai-face-recognition-turnstile-gate/","https://sashabd.com/turnstile-gate/ai-face-recognition-turnstile-gate/","false","false","0","text/html","AI Face Recognition Turnstile Gate","AI Face Recognition Turnstile Gate","https://sashabd.com/turnstile-gate/ai-face-recognition-turnstile-gate/","noindex, follow","Sasha Corporation","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/led-display/led-display-screen-price-in-bangladesh/","Page with redirect","2026-06-22","LEGACY URL","out/led-display/led-display-screen-price-in-bangladesh/index.html","301","https://sashabd.com/led-display/led-display-screen-price-in-bangladesh/ [301] -> https://sashabd.com/led-display/ | https://sashabd.com/led-display/ [200]","1","https://sashabd.com/led-display/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/led-display/","","false","false","0","text/html","LED Display Price in Bangladesh 2026","LED Display Price in Bangladesh 2026","","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","LED Display | Bangladesh","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/led-display/digital-led-display-guide/","Page with redirect","2026-06-22","LEGACY URL","out/led-display/digital-led-display-guide/index.html","301","https://sashabd.com/led-display/digital-led-display-guide/ [301] -> https://sashabd.com/led-display/ | https://sashabd.com/led-display/ [200]","1","https://sashabd.com/led-display/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/led-display/","","false","false","0","text/html","LED Display Price in Bangladesh 2026","LED Display Price in Bangladesh 2026","","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","LED Display | Bangladesh","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/led-display/digital-led-display/","Page with redirect","2026-06-22","LEGACY URL","out/led-display/digital-led-display/index.html","301","https://sashabd.com/led-display/digital-led-display/ [301] -> https://sashabd.com/led-display/ | https://sashabd.com/led-display/ [200]","1","https://sashabd.com/led-display/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/led-display/","","false","false","0","text/html","LED Display Price in Bangladesh 2026","LED Display Price in Bangladesh 2026","","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","LED Display | Bangladesh","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/led-display/accessories/receiving-card/hd-r716","Page with redirect","2026-06-17","LEGACY URL","out/led-display/accessories/receiving-card/hd-r716/index.html","301","https://sashabd.com/led-display/accessories/receiving-card/hd-r716 [301] -> https://sashabd.com/led-display/accessories/receiving-card/hd-r716/ | https://sashabd.com/led-display/accessories/receiving-card/hd-r716/ [200]","1","https://sashabd.com/led-display/accessories/receiving-card/hd-r716/","200","true","index, follow","","https://sashabd.com/led-display/accessories/receiving-card/hd-r716/","https://sashabd.com/led-display/accessories/receiving-card/hd-r716/","false","false","0","text/html","Huidu HD-R716 Receiving Card","Huidu HD-R716 Receiving Card","https://sashabd.com/led-display/accessories/receiving-card/hd-r716/","index, follow","Huidu HD-R716 Receiving Card","Huidu HD-R716 Receiving Card","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/blog/best-led-video-wall-solutions-for-corporate-offices/","Page with redirect","2026-06-14","LEGACY URL","NO GENERATED HTML ROUTE","301","https://sashabd.com/blog/best-led-video-wall-solutions-for-corporate-offices/ [301] -> https://sashabd.com/blog/best-corporate-office-led-video-wall/ | https://sashabd.com/blog/best-corporate-office-led-video-wall/ [200]","1","https://sashabd.com/blog/best-corporate-office-led-video-wall/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/blog/best-corporate-office-led-video-wall/","","false","false","0","text/html","Best LED Video Wall Solutions for Corporate Offices","Best LED Video Wall Solutions for Corporate Offices","","","","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/led-display/rental-display/p2-6-rental-led-display","Page with redirect","2026-06-12","LEGACY URL","out/led-display/rental-display/p2-6-rental-led-display/index.html","301","https://sashabd.com/led-display/rental-display/p2-6-rental-led-display [301] -> https://sashabd.com/led-display/rental-display/p2-6-rental-led-display/ | https://sashabd.com/led-display/rental-display/p2-6-rental-led-display/ [200]","1","https://sashabd.com/led-display/rental-display/p2-6-rental-led-display/","200","true","index, follow","","https://sashabd.com/led-display/rental-display/p2-6-rental-led-display/","https://sashabd.com/led-display/rental-display/p2-6-rental-led-display/","false","false","0","text/html","P2.6 Rental LED Screen","P2.6 Rental LED Display","https://sashabd.com/led-display/rental-display/p2-6-rental-led-display/","index, follow","P2.6 Rental LED Screen","P2.6 Rental LED Display","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/blog/led-display-installation-guide","Page with redirect","2026-06-10","LEGACY URL","out/blog/led-display-installation-guide/index.html","301","https://sashabd.com/blog/led-display-installation-guide [301] -> https://sashabd.com/blog/led-display-installation-guide/ | https://sashabd.com/blog/led-display-installation-guide/ [200]","1","https://sashabd.com/blog/led-display-installation-guide/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/blog/led-display-installation-guide/","https://sashabd.com/blog/led-display-installation-guide/","false","false","0","text/html","LED Display Installation Guide","LED Display Installation Guide","https://sashabd.com/blog/led-display-installation-guide/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","LED Display Installation Guide","LED Display Installation Guide","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/led-display/indoor-led-video-wall-guide/","Page with redirect","2026-06-08","LEGACY URL","out/led-display/indoor-led-video-wall-guide/index.html","301","https://sashabd.com/led-display/indoor-led-video-wall-guide/ [301] -> https://sashabd.com/led-display/indoor-led-video-wall-bangladesh/ | https://sashabd.com/led-display/indoor-led-video-wall-bangladesh/ [200]","1","https://sashabd.com/led-display/indoor-led-video-wall-bangladesh/","200","true","index, follow","","https://sashabd.com/led-display/indoor-led-video-wall-bangladesh/","","false","false","0","text/html","Indoor LED Video Wall in Bangladesh | Showroom &amp; Shop","Indoor LED Video Wall","","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","LED Display | Bangladesh","","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
"https://sashabd.com/return-policy","Page with redirect","2026-06-06","LEGACY URL","out/return-policy/index.html","301","https://sashabd.com/return-policy [301] -> https://sashabd.com/return-policy/ | https://sashabd.com/return-policy/ [200]","1","https://sashabd.com/return-policy/","200","true","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","","https://sashabd.com/return-policy/","https://sashabd.com/return-policy/","false","false","0","text/html","Return Policy","Return Policy","https://sashabd.com/return-policy/","index, follow | index, follow, max-video-preview:-1, max-image-preview:large, max-snippet:-1","Return Policy","Return Policy","INTENTIONAL REDIRECT","KEEP - VALID INTENTIONAL REDIRECT","HIGH",""
